"subject" "activity" "measurement" "averagemean" "averagestd"
19 "walking_downstairs" "tBodyGyroJerkZ" -0.05 0.12
19 "walking_downstairs" "tBodyGyroMag" 0.42 0.24
19 "walking_downstairs" "tBodyGyroX" -0.21 0.27
19 "walking_downstairs" "tBodyGyroY" 0.03 0.05
19 "walking_downstairs" "tBodyGyroZ" 0.16 -0.03
19 "walking_downstairs" "tGravityAccMag" 0.64 0.41
19 "walking_downstairs" "tGravityAccX" 0.88 -0.9
19 "walking_downstairs" "tGravityAccY" -0.22 -0.92
19 "walking_downstairs" "tGravityAccZ" -0.13 -0.9
19 "sitting" "fBodyAccJerkX" -0.99 -0.99
19 "sitting" "fBodyAccJerkY" -0.98 -0.98
19 "sitting" "fBodyAccJerkZ" -0.98 -0.99
19 "sitting" "fBodyAccMag" -0.96 -0.95
19 "sitting" "fBodyAccX" -0.98 -0.98
19 "sitting" "fBodyAccY" -0.96 -0.95
19 "sitting" "fBodyAccZ" -0.97 -0.95
19 "sitting" "fBodyBodyAccJerkMag" -0.98 -0.98
19 "sitting" "fBodyBodyGyroJerkMag" -0.99 -0.99
19 "sitting" "fBodyBodyGyroMag" -0.96 -0.95
19 "sitting" "fBodyGyroX" -0.98 -0.99
19 "sitting" "fBodyGyroY" -0.97 -0.96
19 "sitting" "fBodyGyroZ" -0.97 -0.97
19 "sitting" "tBodyAccJerkMag" -0.99 -0.98
19 "sitting" "tBodyAccJerkX" 0.08 -0.99
19 "sitting" "tBodyAccJerkY" 0.01 -0.98
19 "sitting" "tBodyAccJerkZ" 0 -0.99
19 "sitting" "tBodyAccMag" -0.96 -0.95
19 "sitting" "tBodyAccX" 0.27 -0.98
19 "sitting" "tBodyAccY" -0.02 -0.95
19 "sitting" "tBodyAccZ" -0.11 -0.95
19 "sitting" "tBodyGyroJerkMag" -0.99 -0.99
19 "sitting" "tBodyGyroJerkX" -0.1 -0.99
19 "sitting" "tBodyGyroJerkY" -0.04 -0.99
19 "sitting" "tBodyGyroJerkZ" -0.06 -0.99
19 "sitting" "tBodyGyroMag" -0.94 -0.95
19 "sitting" "tBodyGyroX" -0.02 -0.98
19 "sitting" "tBodyGyroY" -0.05 -0.96
19 "sitting" "tBodyGyroZ" 0.1 -0.97
19 "sitting" "tGravityAccMag" -0.96 -0.95
19 "sitting" "tGravityAccX" 0.58 -0.97
19 "sitting" "tGravityAccY" 0.36 -0.97
19 "sitting" "tGravityAccZ" 0.49 -0.96
19 "standing" "fBodyAccJerkX" -0.99 -0.99
19 "standing" "fBodyAccJerkY" -0.97 -0.97
19 "standing" "fBodyAccJerkZ" -0.98 -0.99
19 "standing" "fBodyAccMag" -0.97 -0.96
19 "standing" "fBodyAccX" -0.99 -0.99
19 "standing" "fBodyAccY" -0.95 -0.94
19 "standing" "fBodyAccZ" -0.97 -0.95
19 "standing" "fBodyBodyAccJerkMag" -0.98 -0.98
19 "standing" "fBodyBodyGyroJerkMag" -0.98 -0.98
19 "standing" "fBodyBodyGyroMag" -0.96 -0.94
19 "standing" "fBodyGyroX" -0.95 -0.95
19 "standing" "fBodyGyroY" -0.98 -0.97
19 "standing" "fBodyGyroZ" -0.97 -0.96
19 "standing" "tBodyAccJerkMag" -0.98 -0.98
19 "standing" "tBodyAccJerkX" 0.08 -0.98
19 "standing" "tBodyAccJerkY" 0.01 -0.97
19 "standing" "tBodyAccJerkZ" 0 -0.99
19 "standing" "tBodyAccMag" -0.96 -0.96
19 "standing" "tBodyAccX" 0.28 -0.99
19 "standing" "tBodyAccY" -0.02 -0.94
19 "standing" "tBodyAccZ" -0.11 -0.95
19 "standing" "tBodyGyroJerkMag" -0.99 -0.98
19 "standing" "tBodyGyroJerkX" -0.1 -0.98
19 "standing" "tBodyGyroJerkY" -0.04 -0.99
19 "standing" "tBodyGyroJerkZ" -0.05 -0.98
19 "standing" "tBodyGyroMag" -0.94 -0.94
19 "standing" "tBodyGyroX" -0.03 -0.95
19 "standing" "tBodyGyroY" -0.06 -0.97
19 "standing" "tBodyGyroZ" 0.07 -0.96
19 "standing" "tGravityAccMag" -0.96 -0.96
19 "standing" "tGravityAccX" 0.94 -0.99
19 "standing" "tGravityAccY" -0.22 -0.97
19 "standing" "tGravityAccZ" 0.13 -0.96
19 "laying" "fBodyAccJerkX" -0.98 -0.99
19 "laying" "fBodyAccJerkY" -0.97 -0.98
19 "laying" "fBodyAccJerkZ" -0.99 -0.99
19 "laying" "fBodyAccMag" -0.97 -0.96
19 "laying" "fBodyAccX" -0.97 -0.96
19 "laying" "fBodyAccY" -0.97 -0.97
19 "laying" "fBodyAccZ" -0.99 -0.98
19 "laying" "fBodyBodyAccJerkMag" -0.98 -0.98
19 "laying" "fBodyBodyGyroJerkMag" -0.98 -0.98
19 "laying" "fBodyBodyGyroMag" -0.97 -0.96
19 "laying" "fBodyGyroX" -0.97 -0.98
19 "laying" "fBodyGyroY" -0.97 -0.96
19 "laying" "fBodyGyroZ" -0.97 -0.98
19 "laying" "tBodyAccJerkMag" -0.98 -0.98
19 "laying" "tBodyAccJerkX" 0.08 -0.98
19 "laying" "tBodyAccJerkY" 0.01 -0.97
19 "laying" "tBodyAccJerkZ" 0 -0.99
19 "laying" "tBodyAccMag" -0.97 -0.96
19 "laying" "tBodyAccX" 0.27 -0.97
19 "laying" "tBodyAccY" -0.02 -0.97
19 "laying" "tBodyAccZ" -0.11 -0.98
19 "laying" "tBodyGyroJerkMag" -0.99 -0.98
19 "laying" "tBodyGyroJerkX" -0.1 -0.98
19 "laying" "tBodyGyroJerkY" -0.04 -0.98
19 "laying" "tBodyGyroJerkZ" -0.06 -0.99
19 "laying" "tBodyGyroMag" -0.95 -0.96
19 "laying" "tBodyGyroX" -0.03 -0.98
19 "laying" "tBodyGyroY" -0.1 -0.96
19 "laying" "tBodyGyroZ" 0.11 -0.97
19 "laying" "tGravityAccMag" -0.97 -0.96
19 "laying" "tGravityAccX" -0.68 -0.96
19 "laying" "tGravityAccY" 0.73 -0.99
19 "laying" "tGravityAccZ" 0.69 -0.99
20 "walking" "fBodyAccJerkX" -0.14 -0.12
20 "walking" "fBodyAccJerkY" 0.16 0.26
20 "walking" "fBodyAccJerkZ" -0.35 -0.43
20 "walking" "fBodyAccMag" 0 -0.39
20 "walking" "fBodyAccX" -0.15 -0.23
20 "walking" "fBodyAccY" 0.4 0.44
20 "walking" "fBodyAccZ" -0.27 -0.27
20 "walking" "fBodyBodyAccJerkMag" 0.05 -0.03
20 "walking" "fBodyBodyGyroJerkMag" -0.18 -0.17
20 "walking" "fBodyBodyGyroMag" -0.05 -0.2
20 "walking" "fBodyGyroX" -0.09 -0.28
20 "walking" "fBodyGyroY" 0.03 0.11
20 "walking" "fBodyGyroZ" -0.11 -0.26
20 "walking" "tBodyAccJerkMag" -0.04 0.02
20 "walking" "tBodyAccJerkX" 0.08 -0.09
20 "walking" "tBodyAccJerkY" -0.02 0.24
20 "walking" "tBodyAccJerkZ" 0.01 -0.39
20 "walking" "tBodyAccMag" 0.04 -0.16
20 "walking" "tBodyAccX" 0.27 -0.21
20 "walking" "tBodyAccY" -0.02 0.49
20 "walking" "tBodyAccZ" -0.11 -0.23
20 "walking" "tBodyGyroJerkMag" -0.19 -0.15
20 "walking" "tBodyGyroJerkX" -0.07 -0.25
20 "walking" "tBodyGyroJerkY" -0.05 -0.13
20 "walking" "tBodyGyroJerkZ" -0.05 -0.23
20 "walking" "tBodyGyroMag" 0.07 -0.04
20 "walking" "tBodyGyroX" -0.02 -0.23
20 "walking" "tBodyGyroY" -0.07 0.09
20 "walking" "tBodyGyroZ" 0.09 -0.17
20 "walking" "tGravityAccMag" 0.04 -0.16
20 "walking" "tGravityAccX" 0.9 -0.97
20 "walking" "tGravityAccY" -0.34 -0.96
20 "walking" "tGravityAccZ" -0.04 -0.95
20 "walking_upstairs" "fBodyAccJerkX" -0.26 -0.19
20 "walking_upstairs" "fBodyAccJerkY" -0.31 -0.26
20 "walking_upstairs" "fBodyAccJerkZ" -0.49 -0.53
20 "walking_upstairs" "fBodyAccMag" -0.21 -0.32
20 "walking_upstairs" "fBodyAccX" -0.14 -0.11
20 "walking_upstairs" "fBodyAccY" -0.03 0.16
20 "walking_upstairs" "fBodyAccZ" -0.32 -0.24
20 "walking_upstairs" "fBodyBodyAccJerkMag" -0.22 -0.28
20 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.45 -0.5
20 "walking_upstairs" "fBodyBodyGyroMag" -0.29 -0.36
20 "walking_upstairs" "fBodyGyroX" -0.37 -0.53
20 "walking_upstairs" "fBodyGyroY" -0.16 -0.08
20 "walking_upstairs" "fBodyGyroZ" 0.12 0.1
20 "walking_upstairs" "tBodyAccJerkMag" -0.26 -0.24
20 "walking_upstairs" "tBodyAccJerkX" 0.08 -0.19
20 "walking_upstairs" "tBodyAccJerkY" 0.01 -0.26
20 "walking_upstairs" "tBodyAccJerkZ" -0.02 -0.51
20 "walking_upstairs" "tBodyAccMag" 0.01 -0.2
20 "walking_upstairs" "tBodyAccX" 0.25 -0.12
20 "walking_upstairs" "tBodyAccY" -0.03 0.15
20 "walking_upstairs" "tBodyAccZ" -0.12 -0.23
20 "walking_upstairs" "tBodyGyroJerkMag" -0.37 -0.46
20 "walking_upstairs" "tBodyGyroJerkX" -0.15 -0.47
20 "walking_upstairs" "tBodyGyroJerkY" -0.02 -0.39
20 "walking_upstairs" "tBodyGyroJerkZ" -0.05 -0.25
20 "walking_upstairs" "tBodyGyroMag" 0.02 -0.25
20 "walking_upstairs" "tBodyGyroX" 0.07 -0.49
20 "walking_upstairs" "tBodyGyroY" -0.17 -0.1
20 "walking_upstairs" "tBodyGyroZ" 0.06 0.18
20 "walking_upstairs" "tGravityAccMag" 0.01 -0.2
20 "walking_upstairs" "tGravityAccX" 0.78 -0.93
20 "walking_upstairs" "tGravityAccY" -0.48 -0.92
20 "walking_upstairs" "tGravityAccZ" -0.13 -0.9
20 "walking_downstairs" "fBodyAccJerkX" -0.2 -0.15
20 "walking_downstairs" "fBodyAccJerkY" 0.21 0.29
20 "walking_downstairs" "fBodyAccJerkZ" -0.36 -0.41
20 "walking_downstairs" "fBodyAccMag" 0.15 0
20 "walking_downstairs" "fBodyAccX" -0.03 0.11
20 "walking_downstairs" "fBodyAccY" 0.52 0.56
20 "walking_downstairs" "fBodyAccZ" -0.19 -0.21
20 "walking_downstairs" "fBodyBodyAccJerkMag" 0.01 0.08
20 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.31 -0.28
20 "walking_downstairs" "fBodyBodyGyroMag" -0.1 -0.15
20 "walking_downstairs" "fBodyGyroX" -0.06 -0.25
20 "walking_downstairs" "fBodyGyroY" -0.14 -0.16
20 "walking_downstairs" "fBodyGyroZ" 0.26 0.02
20 "walking_downstairs" "tBodyAccJerkMag" -0.06 0.05
20 "walking_downstairs" "tBodyAccJerkX" 0.07 -0.14
20 "walking_downstairs" "tBodyAccJerkY" 0 0.29
20 "walking_downstairs" "tBodyAccJerkZ" 0 -0.38
20 "walking_downstairs" "tBodyAccMag" 0.22 0.17
20 "walking_downstairs" "tBodyAccX" 0.3 0.07
20 "walking_downstairs" "tBodyAccY" -0.01 0.62
20 "walking_downstairs" "tBodyAccZ" -0.1 -0.16
20 "walking_downstairs" "tBodyGyroJerkMag" -0.27 -0.28
20 "walking_downstairs" "tBodyGyroJerkX" -0.05 -0.25
20 "walking_downstairs" "tBodyGyroJerkY" -0.06 -0.33
20 "walking_downstairs" "tBodyGyroJerkZ" -0.06 0
20 "walking_downstairs" "tBodyGyroMag" 0.09 -0.03
20 "walking_downstairs" "tBodyGyroX" -0.11 -0.2
20 "walking_downstairs" "tBodyGyroY" 0.01 -0.15
20 "walking_downstairs" "tBodyGyroZ" 0.1 0.16
20 "walking_downstairs" "tGravityAccMag" 0.22 0.17
20 "walking_downstairs" "tGravityAccX" 0.92 -0.94
20 "walking_downstairs" "tGravityAccY" -0.28 -0.91
20 "walking_downstairs" "tGravityAccZ" -0.03 -0.92
20 "sitting" "fBodyAccJerkX" -0.98 -0.98
20 "sitting" "fBodyAccJerkY" -0.97 -0.97
20 "sitting" "fBodyAccJerkZ" -0.97 -0.98
20 "sitting" "fBodyAccMag" -0.95 -0.94
20 "sitting" "fBodyAccX" -0.98 -0.98
20 "sitting" "fBodyAccY" -0.95 -0.94
20 "sitting" "fBodyAccZ" -0.95 -0.92
20 "sitting" "fBodyBodyAccJerkMag" -0.97 -0.97
20 "sitting" "fBodyBodyGyroJerkMag" -0.98 -0.98
20 "sitting" "fBodyBodyGyroMag" -0.95 -0.94
20 "sitting" "fBodyGyroX" -0.97 -0.98
20 "sitting" "fBodyGyroY" -0.96 -0.96
20 "sitting" "fBodyGyroZ" -0.95 -0.95
20 "sitting" "tBodyAccJerkMag" -0.98 -0.97
20 "sitting" "tBodyAccJerkX" 0.07 -0.98
20 "sitting" "tBodyAccJerkY" 0.01 -0.97
20 "sitting" "tBodyAccJerkZ" 0 -0.98
20 "sitting" "tBodyAccMag" -0.95 -0.94
20 "sitting" "tBodyAccX" 0.28 -0.98
20 "sitting" "tBodyAccY" -0.01 -0.94
20 "sitting" "tBodyAccZ" -0.11 -0.93
20 "sitting" "tBodyGyroJerkMag" -0.98 -0.98
20 "sitting" "tBodyGyroJerkX" -0.1 -0.98
20 "sitting" "tBodyGyroJerkY" -0.04 -0.98
20 "sitting" "tBodyGyroJerkZ" -0.05 -0.98
20 "sitting" "tBodyGyroMag" -0.94 -0.94
20 "sitting" "tBodyGyroX" -0.04 -0.98
20 "sitting" "tBodyGyroY" -0.07 -0.96
20 "sitting" "tBodyGyroZ" 0.06 -0.95
20 "sitting" "tGravityAccMag" -0.95 -0.94
20 "sitting" "tGravityAccX" 0.92 -0.99
20 "sitting" "tGravityAccY" 0.07 -0.97
20 "sitting" "tGravityAccZ" 0.15 -0.94
20 "standing" "fBodyAccJerkX" -0.96 -0.96
20 "standing" "fBodyAccJerkY" -0.94 -0.94
20 "standing" "fBodyAccJerkZ" -0.95 -0.96
20 "standing" "fBodyAccMag" -0.92 -0.92
20 "standing" "fBodyAccX" -0.96 -0.97
20 "standing" "fBodyAccY" -0.9 -0.87
20 "standing" "fBodyAccZ" -0.93 -0.91
20 "standing" "fBodyBodyAccJerkMag" -0.94 -0.94
20 "standing" "fBodyBodyGyroJerkMag" -0.93 -0.93
20 "standing" "fBodyBodyGyroMag" -0.88 -0.85
20 "standing" "fBodyGyroX" -0.88 -0.89
20 "standing" "fBodyGyroY" -0.91 -0.9
20 "standing" "fBodyGyroZ" -0.91 -0.91
20 "standing" "tBodyAccJerkMag" -0.96 -0.94
20 "standing" "tBodyAccJerkX" 0.08 -0.96
20 "standing" "tBodyAccJerkY" 0.01 -0.94
20 "standing" "tBodyAccJerkZ" -0.01 -0.96
20 "standing" "tBodyAccMag" -0.92 -0.91
20 "standing" "tBodyAccX" 0.28 -0.97
20 "standing" "tBodyAccY" -0.02 -0.88
20 "standing" "tBodyAccZ" -0.1 -0.91
20 "standing" "tBodyGyroJerkMag" -0.95 -0.93
20 "standing" "tBodyGyroJerkX" -0.1 -0.92
20 "standing" "tBodyGyroJerkY" -0.04 -0.95
20 "standing" "tBodyGyroJerkZ" -0.05 -0.95
20 "standing" "tBodyGyroMag" -0.88 -0.84
20 "standing" "tBodyGyroX" -0.02 -0.89
20 "standing" "tBodyGyroY" -0.07 -0.9
20 "standing" "tBodyGyroZ" 0.08 -0.91
20 "standing" "tGravityAccMag" -0.92 -0.91
20 "standing" "tGravityAccX" 0.91 -0.98
20 "standing" "tGravityAccY" -0.31 -0.96
20 "standing" "tGravityAccZ" 0.07 -0.94
20 "laying" "fBodyAccJerkX" -0.98 -0.99
20 "laying" "fBodyAccJerkY" -0.98 -0.98
20 "laying" "fBodyAccJerkZ" -0.98 -0.99
20 "laying" "fBodyAccMag" -0.95 -0.94
20 "laying" "fBodyAccX" -0.97 -0.96
20 "laying" "fBodyAccY" -0.97 -0.96
20 "laying" "fBodyAccZ" -0.98 -0.97
20 "laying" "fBodyBodyAccJerkMag" -0.98 -0.98
20 "laying" "fBodyBodyGyroJerkMag" -0.98 -0.98
20 "laying" "fBodyBodyGyroMag" -0.97 -0.96
20 "laying" "fBodyGyroX" -0.98 -0.99
20 "laying" "fBodyGyroY" -0.97 -0.97
20 "laying" "fBodyGyroZ" -0.97 -0.97
20 "laying" "tBodyAccJerkMag" -0.98 -0.98
20 "laying" "tBodyAccJerkX" 0.09 -0.98
20 "laying" "tBodyAccJerkY" 0 -0.98
20 "laying" "tBodyAccJerkZ" 0 -0.98
20 "laying" "tBodyAccMag" -0.96 -0.94
20 "laying" "tBodyAccX" 0.24 -0.96
20 "laying" "tBodyAccY" -0.01 -0.96
20 "laying" "tBodyAccZ" -0.1 -0.97
20 "laying" "tBodyGyroJerkMag" -0.99 -0.98
20 "laying" "tBodyGyroJerkX" -0.1 -0.99
20 "laying" "tBodyGyroJerkY" -0.04 -0.98
20 "laying" "tBodyGyroJerkZ" -0.06 -0.99
20 "laying" "tBodyGyroMag" -0.96 -0.96
20 "laying" "tBodyGyroX" -0.02 -0.98
20 "laying" "tBodyGyroY" -0.1 -0.97
20 "laying" "tBodyGyroZ" 0.12 -0.97
20 "laying" "tGravityAccMag" -0.96 -0.94
20 "laying" "tGravityAccX" -0.47 -0.93
20 "laying" "tGravityAccY" 0.86 -0.98
20 "laying" "tGravityAccZ" 0.48 -0.98
21 "walking" "fBodyAccJerkX" -0.2 -0.11
21 "walking" "fBodyAccJerkY" -0.11 -0.01
21 "walking" "fBodyAccJerkZ" -0.41 -0.44
21 "walking" "fBodyAccMag" -0.25 -0.44
21 "walking" "fBodyAccX" -0.27 -0.31
21 "walking" "fBodyAccY" 0.03 0
21 "walking" "fBodyAccZ" -0.3 -0.16
21 "walking" "fBodyBodyAccJerkMag" -0.14 -0.02
21 "walking" "fBodyBodyGyroJerkMag" -0.5 -0.43
21 "walking" "fBodyBodyGyroMag" -0.41 -0.51
21 "walking" "fBodyGyroX" -0.25 -0.49
21 "walking" "fBodyGyroY" -0.37 -0.42
21 "walking" "fBodyGyroZ" -0.28 -0.39
21 "walking" "tBodyAccJerkMag" -0.15 -0.08
21 "walking" "tBodyAccJerkX" 0.08 -0.11
21 "walking" "tBodyAccJerkY" 0 -0.03
21 "walking" "tBodyAccJerkZ" -0.01 -0.43
21 "walking" "tBodyAccMag" -0.12 -0.3
21 "walking" "tBodyAccX" 0.28 -0.3
21 "walking" "tBodyAccY" -0.02 0.05
21 "walking" "tBodyAccZ" -0.1 -0.17
21 "walking" "tBodyGyroJerkMag" -0.43 -0.45
21 "walking" "tBodyGyroJerkX" -0.09 -0.24
21 "walking" "tBodyGyroJerkY" -0.05 -0.48
21 "walking" "tBodyGyroJerkZ" -0.06 -0.49
21 "walking" "tBodyGyroMag" -0.28 -0.41
21 "walking" "tBodyGyroX" -0.05 -0.43
21 "walking" "tBodyGyroY" -0.06 -0.4
21 "walking" "tBodyGyroZ" 0.1 -0.31
21 "walking" "tGravityAccMag" -0.12 -0.3
21 "walking" "tGravityAccX" 0.86 -0.97
21 "walking" "tGravityAccY" -0.37 -0.96
21 "walking" "tGravityAccZ" -0.22 -0.97
21 "walking_upstairs" "fBodyAccJerkX" -0.44 -0.46
21 "walking_upstairs" "fBodyAccJerkY" -0.21 -0.26
21 "walking_upstairs" "fBodyAccJerkZ" -0.52 -0.6
21 "walking_upstairs" "fBodyAccMag" -0.26 -0.4
21 "walking_upstairs" "fBodyAccX" -0.32 -0.21
21 "walking_upstairs" "fBodyAccY" 0.02 0.08
21 "walking_upstairs" "fBodyAccZ" -0.32 -0.23
21 "walking_upstairs" "fBodyBodyAccJerkMag" -0.36 -0.48
21 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.63 -0.7
21 "walking_upstairs" "fBodyBodyGyroMag" -0.48 -0.48
21 "walking_upstairs" "fBodyGyroX" -0.45 -0.56
21 "walking_upstairs" "fBodyGyroY" -0.45 -0.48
21 "walking_upstairs" "fBodyGyroZ" -0.16 0.01
21 "walking_upstairs" "tBodyAccJerkMag" -0.36 -0.4
21 "walking_upstairs" "tBodyAccJerkX" 0.1 -0.42
21 "walking_upstairs" "tBodyAccJerkY" -0.02 -0.2
21 "walking_upstairs" "tBodyAccJerkZ" -0.04 -0.56
21 "walking_upstairs" "tBodyAccMag" -0.08 -0.28
21 "walking_upstairs" "tBodyAccX" 0.27 -0.24
21 "walking_upstairs" "tBodyAccY" -0.02 0.11
21 "walking_upstairs" "tBodyAccZ" -0.13 -0.22
21 "walking_upstairs" "tBodyGyroJerkMag" -0.58 -0.65
21 "walking_upstairs" "tBodyGyroJerkX" -0.14 -0.57
21 "walking_upstairs" "tBodyGyroJerkY" -0.01 -0.6
21 "walking_upstairs" "tBodyGyroJerkZ" -0.01 -0.56
21 "walking_upstairs" "tBodyGyroMag" -0.17 -0.42
21 "walking_upstairs" "tBodyGyroX" 0.06 -0.53
21 "walking_upstairs" "tBodyGyroY" -0.16 -0.46
21 "walking_upstairs" "tBodyGyroZ" -0.01 0.05
21 "walking_upstairs" "tGravityAccMag" -0.08 -0.28
21 "walking_upstairs" "tGravityAccX" 0.78 -0.94
21 "walking_upstairs" "tGravityAccY" -0.43 -0.94
21 "walking_upstairs" "tGravityAccZ" -0.31 -0.93
21 "walking_downstairs" "fBodyAccJerkX" -0.04 -0.05
21 "walking_downstairs" "fBodyAccJerkY" -0.11 -0.11
21 "walking_downstairs" "fBodyAccJerkZ" -0.2 -0.29
21 "walking_downstairs" "fBodyAccMag" 0.24 0.08
21 "walking_downstairs" "fBodyAccX" 0.1 0.27
21 "walking_downstairs" "fBodyAccY" 0.18 0.28
21 "walking_downstairs" "fBodyAccZ" -0.08 -0.15
21 "walking_downstairs" "fBodyBodyAccJerkMag" 0.11 0.06
21 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.49 -0.57
21 "walking_downstairs" "fBodyBodyGyroMag" -0.41 -0.48
21 "walking_downstairs" "fBodyGyroX" -0.37 -0.47
21 "walking_downstairs" "fBodyGyroY" -0.31 -0.39
21 "walking_downstairs" "fBodyGyroZ" -0.24 -0.45
21 "walking_downstairs" "tBodyAccJerkMag" -0.08 0.1
21 "walking_downstairs" "tBodyAccJerkX" 0.09 0
21 "walking_downstairs" "tBodyAccJerkY" -0.02 -0.08
21 "walking_downstairs" "tBodyAccJerkZ" -0.01 -0.25
21 "walking_downstairs" "tBodyAccMag" 0.25 0.26
21 "walking_downstairs" "tBodyAccX" 0.3 0.22
21 "walking_downstairs" "tBodyAccY" -0.02 0.3
21 "walking_downstairs" "tBodyAccZ" -0.1 -0.07
21 "walking_downstairs" "tBodyGyroJerkMag" -0.45 -0.51
21 "walking_downstairs" "tBodyGyroJerkX" -0.07 -0.55
21 "walking_downstairs" "tBodyGyroJerkY" -0.07 -0.44
21 "walking_downstairs" "tBodyGyroJerkZ" -0.08 -0.43
21 "walking_downstairs" "tBodyGyroMag" -0.18 -0.39
21 "walking_downstairs" "tBodyGyroX" -0.13 -0.44
21 "walking_downstairs" "tBodyGyroY" 0.02 -0.35
21 "walking_downstairs" "tBodyGyroZ" 0.15 -0.35
21 "walking_downstairs" "tGravityAccMag" 0.25 0.26
21 "walking_downstairs" "tGravityAccX" 0.87 -0.94
21 "walking_downstairs" "tGravityAccY" -0.36 -0.94
21 "walking_downstairs" "tGravityAccZ" -0.19 -0.92
21 "sitting" "fBodyAccJerkX" -0.99 -0.99
21 "sitting" "fBodyAccJerkY" -0.98 -0.98
21 "sitting" "fBodyAccJerkZ" -0.98 -0.99
21 "sitting" "fBodyAccMag" -0.97 -0.97
21 "sitting" "fBodyAccX" -0.99 -0.99
21 "sitting" "fBodyAccY" -0.97 -0.97
21 "sitting" "fBodyAccZ" -0.97 -0.96
21 "sitting" "fBodyBodyAccJerkMag" -0.99 -0.99
21 "sitting" "fBodyBodyGyroJerkMag" -0.99 -0.99
21 "sitting" "fBodyBodyGyroMag" -0.98 -0.97
21 "sitting" "fBodyGyroX" -0.98 -0.99
21 "sitting" "fBodyGyroY" -0.98 -0.97
21 "sitting" "fBodyGyroZ" -0.98 -0.98
21 "sitting" "tBodyAccJerkMag" -0.99 -0.99
21 "sitting" "tBodyAccJerkX" 0.08 -0.99
21 "sitting" "tBodyAccJerkY" 0.01 -0.98
21 "sitting" "tBodyAccJerkZ" 0 -0.99
21 "sitting" "tBodyAccMag" -0.97 -0.97
21 "sitting" "tBodyAccX" 0.28 -0.99
21 "sitting" "tBodyAccY" -0.01 -0.97
21 "sitting" "tBodyAccZ" -0.11 -0.96
21 "sitting" "tBodyGyroJerkMag" -0.99 -0.99
21 "sitting" "tBodyGyroJerkX" -0.1 -0.99
21 "sitting" "tBodyGyroJerkY" -0.04 -0.99
21 "sitting" "tBodyGyroJerkZ" -0.05 -0.99
21 "sitting" "tBodyGyroMag" -0.96 -0.97
21 "sitting" "tBodyGyroX" -0.02 -0.99
21 "sitting" "tBodyGyroY" -0.07 -0.98
21 "sitting" "tBodyGyroZ" 0.08 -0.98
21 "sitting" "tGravityAccMag" -0.97 -0.97
21 "sitting" "tGravityAccX" 0.94 -0.99
21 "sitting" "tGravityAccY" 0.02 -0.98
21 "sitting" "tGravityAccZ" -0.06 -0.97
21 "standing" "fBodyAccJerkX" -0.98 -0.98
21 "standing" "fBodyAccJerkY" -0.96 -0.97
21 "standing" "fBodyAccJerkZ" -0.97 -0.98
21 "standing" "fBodyAccMag" -0.96 -0.96
21 "standing" "fBodyAccX" -0.98 -0.98
21 "standing" "fBodyAccY" -0.95 -0.94
21 "standing" "fBodyAccZ" -0.96 -0.94
21 "standing" "fBodyBodyAccJerkMag" -0.97 -0.97
21 "standing" "fBodyBodyGyroJerkMag" -0.98 -0.98
21 "standing" "fBodyBodyGyroMag" -0.96 -0.95
21 "standing" "fBodyGyroX" -0.96 -0.96
21 "standing" "fBodyGyroY" -0.96 -0.95
21 "standing" "fBodyGyroZ" -0.96 -0.96
21 "standing" "tBodyAccJerkMag" -0.97 -0.97
21 "standing" "tBodyAccJerkX" 0.08 -0.98
21 "standing" "tBodyAccJerkY" 0.01 -0.96
21 "standing" "tBodyAccJerkZ" 0 -0.98
21 "standing" "tBodyAccMag" -0.96 -0.96
21 "standing" "tBodyAccX" 0.28 -0.98
21 "standing" "tBodyAccY" -0.02 -0.94
21 "standing" "tBodyAccZ" -0.11 -0.95
21 "standing" "tBodyGyroJerkMag" -0.98 -0.98
21 "standing" "tBodyGyroJerkX" -0.1 -0.97
21 "standing" "tBodyGyroJerkY" -0.04 -0.98
21 "standing" "tBodyGyroJerkZ" -0.05 -0.98
21 "standing" "tBodyGyroMag" -0.95 -0.95
21 "standing" "tBodyGyroX" -0.02 -0.96
21 "standing" "tBodyGyroY" -0.07 -0.96
21 "standing" "tBodyGyroZ" 0.09 -0.96
21 "standing" "tGravityAccMag" -0.96 -0.96
21 "standing" "tGravityAccX" 0.88 -0.98
21 "standing" "tGravityAccY" -0.35 -0.98
21 "standing" "tGravityAccZ" -0.21 -0.96
21 "laying" "fBodyAccJerkX" -0.98 -0.99
21 "laying" "fBodyAccJerkY" -0.97 -0.97
21 "laying" "fBodyAccJerkZ" -0.98 -0.98
21 "laying" "fBodyAccMag" -0.95 -0.94
21 "laying" "fBodyAccX" -0.97 -0.95
21 "laying" "fBodyAccY" -0.96 -0.96
21 "laying" "fBodyAccZ" -0.96 -0.94
21 "laying" "fBodyBodyAccJerkMag" -0.98 -0.98
21 "laying" "fBodyBodyGyroJerkMag" -0.98 -0.98
21 "laying" "fBodyBodyGyroMag" -0.96 -0.95
21 "laying" "fBodyGyroX" -0.97 -0.98
21 "laying" "fBodyGyroY" -0.96 -0.95
21 "laying" "fBodyGyroZ" -0.98 -0.98
